latitude,longitude,name,state,zip
39.2042,-84.5371,Cat Adoption Team,OH,45224
39.4446,-84.208,Humane Association of Warren County,OH,45036
39.4446,-84.208,Dachshund Rescue of Ohio,OH,45036
39.4446,-84.208,LINK Animal Rescue,OH,45036
42.8524,-82.5066,Humane Society of St. Clair County / SNAP,MI,48079
39.1519,-84.6006,Fourgotten Paws Animal Rescue,OH,45211
38.1313,-87.1425,Southern Indiana Rescue Effort,IN,47637
46.5844,-90.8768,"Chequamegon Humane Association, Inc",WI,54806
39.1641,-84.5441,SPCA Cincinnati,OH,45223
40.8099,-82.9663,Humane Society serving Crawford Co.,OH,44820
39.1112,-84.6105,Three Sisters Pet Rescue/ Ohio Hound Rescue,OH,45238
39.1112,-84.6105,AAPCATS,OH,45238
39.1987,-84.479,Arrowhead Reptile Rescue,OH,45216
45.1154,-93.5024,Happy Tails Rescue,MN,55311
37.9814,-88.326,Kats Kennel Resq,IL,62869
45.2329,-93.4016,Purrs - N - Paws,MN,55303
45.2329,-93.4016,Angel of Hope Animal Rescue,MN,55303
45.2329,-93.4016,FaerieLand Rescue,MN,55303
45.2329,-93.4016,"The Kittens Cradle, Ltd",MN,55303
45.0721,-83.4709,Huron Humane Society,MI,49707
42.9847,-82.4547,St. Clair County SHERIFF'S Animal Control,MI,48060
42.9847,-82.4547,Light of Hope Animal Rescue,MI,48060
45.077,-93.5619,Schnauzer Rescue Mpls./St. Paul,MN,55340
39.2709,-84.3347,Peppermint Pig Animal Rescue and Peppermint Pig Thrift & Gift,OH,45249
39.2709,-84.3347,Recycled Doggies,OH,45249
39.3238,-84.2613,"Canine Consultants of Cincinnati, LLC",OH,45039
39.3238,-84.2613,Myles Ahead Animal Sanctuary  Rescue,OH,45039
39.3238,-84.2613,Ohio American Eskimo Rescue,OH,45039
39.1499,-84.489,Adore-A-Bull Rescue,OH,45229
44.902,-93.7478,Corner of Kindness,MN,55375
39.2065,-84.3961,The Scratching Post,OH,45236
39.2065,-84.3961,Neighborhood Cat Helpers,OH,45236
39.1619,-84.4569,Pampered Pets Animal Rescue,OH,45201
39.1619,-84.4569,Cincinnati Cats Inc.,OH,45222
38.0094,-87.5754,Vanderburgh Humane Society,IN,47710
39.1633,-84.453,Sweet Dream House Rescue,OH,45212
42.397,-94.631,Calhoun Co. Canine Shelter,IA,50579
39.1351,-84.4785,"Rescued and Ready, Inc",OH,45254
39.1271,-84.4867,Purrfect Friends,OH,45206
38.5484,-85.5154,Southern Indiana Animal Rescue,IN,47162
39.1516,-84.4288,OAR,OH,45209
39.1516,-84.4288,Smiley Cat Rescue,OH,45209
37.9536,-87.8789,Posey Humane Society,IN,47620
37.9536,-87.8789,PC Pound Puppies,IN,47620
42.966667,-82.383333,Collie Rescue Network,ON,N7S 3G9
39.1357,-84.435,Nileydog Rescue,OH,45208
39.1357,-84.435,Crazy Cats Animal Rescue,OH,45208
39.0914,-84.4958,Stray Animal Adoption Program,KY,41072
37.9747,-87.5558,Another Chance For Animals,IN,47724
38.9886,-84.6442,The Humane Association of N Kentucky Shelters,KY,41042
38.9886,-84.6442,"Greyhound Pets of America, Greater Cincinnati, Inc",KY,41042
38.9989,-84.6267,"Lucky Tales Rescue, Inc",KY,41022
38.9989,-84.6267,PawPrints Animal Rescue,KY,41022
39.2475,-84.2628,Lil Paw Prints Animal Rescue Haven,OH,45140
39.2475,-84.2628,His Eye Is on the Sparrow Animal Rescue,OH,45140
39.2475,-84.2628,Belly Brothers Pig Rescue,OH,45140
39.2475,-84.2628,"Paws for Miles, Inc",OH,45140
39.1537,-84.3891,Save the Animals Foundation,OH,45227
39.0831,-84.4871,Campbell County Animal Shelter,KY,41071
38.4573,-85.661,"Louisville Weimaraner Rescue, Inc.",IN,47111
37.9737,-87.4775,East Side Animal Hospital,IN,47715
37.9737,-87.4775,It Takes A Village Canine Rescue,IN,47715
46.6999,-90.882,"Helping Paws Pet Rescue, Inc.",WI,54891
45.0031,-93.7652,Border Collie Rescue of Minnesota,MN,55328
45.0031,-93.7652,Australian Cattle Dog Rescue Minnesota,MN,55328
37.9676,-87.3902,Warrick Humane Society,IN,47630
37.9676,-87.3902,All American Dawgs,IN,47630
38.3955,-85.7552,Rescued Guinea Pigs Inc.,IN,47172
38.3955,-85.7552,Inky Animal Rescue,IN,47172
39.3079,-84.1238,Circle Tail Inc.,OH,45162
41.0555,-94.3662,Creston Animal Rescue Effort/Creston City Pound,IA,50801
41.0555,-94.3662,"Dog Gone Rescue, Inc.",IA,50801
39.0271,-84.5026,Wilson-Wags and Whiskers Rescue,KY,41015
39.0271,-84.5026,Save Our Shelter Dogs,KY,41015
39.9023,-83.4415,Corgi Rescue of Dayton,OH,43140
40.7118,-94.2182,Animal Alliance Rescue,IA,50854
39.0785,-84.3787,Cincinnati Lab Rescue,OH,45230
45.3045,-93.5718,Aussie Rescue of Minnesota,MN,55330
45.3045,-93.5718,PICKET FENCE POODLE RESCUE,MN,55330
40.0633,-83.2567,Happy Tails of Central Ohio,OH,43064
40.0633,-83.2567,Black and Orange Cat Foundation,OH,43064
40.2948,-83.0673,Humane Society of Delaware County,OH,43015
40.2948,-83.0673,Canine Collective,OH,43015
40.2948,-83.0673,Central Ohio Pomeranian Rescue,OH,43015
38.306,-85.8212,New Albany Floyd County Animal Shelter and Control,IN,47150
38.306,-85.8212,Ratbone Rescues - Midwest Region,IN,47150
38.306,-85.8212,Heartland Sheltie Rescue,IN,47150
39.2139,-84.1451,Ohio Basset Hound Rescue Inc.,OH,45122
39.0734,-84.3328,"Labrador Retriever Rescue of Cincinnati,Inc.",OH,45255
39.0734,-84.3328,The Ohio Pet Sanctuary,OH,45255
39.4521,-83.8326,Wilmington Area Humane Society Inc.,OH,45177
44.9858,-93.9227,Cat Tales,MN,55363
38.3058,-85.768,Fat Heads Rescue,IN,47129
42.5832,-94.8431,Cedar Creek Sanctuary,IA,50540
39.9375,-83.2951,Humane Society of Madison County,OH,43162
37.9385,-86.9877,Spencer County Humane Society,IN,47611
37.9385,-86.9877,Spencer County Animal Control Shelter,IN,47611
38.4932,-85.2751,Henry Trimble Animal Shelter,KY,40070
38.29,-85.7517,Purrfect Friends for Adoption Inc.,IN,47131
38.301,-85.7223,Animal Protection Association (APA),IN,47130
38.301,-85.7223,J B Ogle Animal Shelter,IN,47130
38.301,-85.7223,Kentuckiana Animal Rescue Organization,IN,47130
38.6748,-84.9044,Gallatin County Animal Shelter,KY,41086
42.4,-82.183333,CK Animal Rescue,ON,N7M 2Z7
47.1339,-88.5823,Copper Country Humane Society,MI,49930
38.3401,-85.608,The Arrow Fund,KY,40059
38.3401,-85.608,"CatHead Kitty Rescue, Inc.",KY,40059
37.8326,-87.5672,Pay It Forward Animal Welfare Network,KY,42420
37.8326,-87.5672,New Hope Animal Rescue,KY,42420
37.8326,-87.5672,Humane Society of Henderson County,KY,42420
40.5391,-82.8128,Morrow County Dog Shelter,OH,43338
40.5391,-82.8128,ThirdTyme Rescue,OH,43338
41.0482,-82.5198,Mercy's Door Pet Rescue Inc.,OH,44837
40.1036,-83.1154,Colony Cats & dogs,OH,43017
40.1036,-83.1154,Peace for Paws Ohio,OH,43017
40.1463,-83.0756,Cozy Cat Cottage Adoption Center,OH,43065
40.1463,-83.0756,Powell Animal Welfare Society,OH,43065
38.2542,-85.7594,Shamrock Pet Foundation Inc.,KY,40224
38.2542,-85.7594,Harvey's House Rabbit Rescue & Sanctuary,KY,40252
38.2542,-85.7594,MisPits and Friends Rescue,KY,40268
44.3057,-94.4676,Brown County Humane Society,MN,56073
43.9816,-94.6276,Watonwan County Humane Society,MN,56081
39.0867,-84.1799,League for Animal Welfare,OH,45103
39.0867,-84.1799,Clermont to the Rescue Humane Society,OH,45103
38.3992,-85.3855,Humane Society of Oldham County,KY,40031
38.3992,-85.3855,Adopt Me! Bluegrass Pet Rescue,KY,40031
40.0289,-83.1519,Columbus Humane,OH,43026
40.0289,-83.1519,Our English Setter Rescue,OH,43026
38.9384,-84.3906,Frankies Furry Friends Rescue,KY,41001
37.8839,-87.0542,Shebang's Rescue,IN,47635
40.1983,-83.0103,Our Mission Dog Rescue,OH,43035
42.065,-94.865,Animal Rescue of Carroll,IA,51401
45.448,-93.5838,Arrow's Heart Animal Rescue,MN,55398
45.1693,-93.8747,Crossroads Animal Shelter,MN,55313
45.1693,-93.8747,Lacys Legacy Scottie and Westie Rescue,MN,55313
45.1693,-93.8747,United Doberman Rescue and Canine Castaways of Minnesota,MN,55313
38.2553,-85.6989,"Saving Sunny, Inc",KY,40206
38.2553,-85.6989,No Kill Louisville,KY,40206
38.2553,-85.6989,Bluegrass Doberman Rescue,KY,40206
43.4069,-94.8403,Emmet County Animal Shelter,IA,51334
39.025,-84.214,Animal Rescue Fund,OH,45102
39.025,-84.214,Clermont Pets Alive!,OH,45102
39.025,-84.214,All Dogs Come From Heaven Rescue,OH,45102
39.025,-84.214,Angel's Rest Animal Society,OH,45102
39.025,-84.214,Rattie Tattie Rescue,OH,45102
47.1932,-88.4371,Keweenaw Spay Neuter Assistance Group,MI,49945
37.9151,-86.7448,Perry County Animal Shelter,IN,47520
38.2634,-85.6108,Kentucky Humane Society,KY,40222
45.3083,-93.798,Homeward Bound Rescue,MN,55362
38.2218,-85.6872,Pit Bulls of St. Francis,KY,40205
39.3072,-83.8044,Clinton County Humane Society,OH,45146
38.9763,-84.2382,Southwest Ohio Doberman Rescue,OH,45157
40.7642,-82.5606,Humane Society of Richland County,OH,44906
40.0188,-83.069,Papillon Haven Rescue,OH,43221
39.9495,-83.1219,Max's Animal Mission,OH,43228
39.06,-84.084,Westie/Cairn Terrier Rescue of SW Ohio,OH,45176
42.604,-95.0004,TLC Animal Shelter Canine Center,IA,50568
40.0523,-83.0199,Cat Welfare Association,OH,43214
40.0523,-83.0199,Stop the Suffering,OH,43214
40.0523,-83.0199,Pets Without Parents Columbus,OH,43214
40.0523,-83.0199,Ohio House Rabbit Rescue,OH,43214
40.2538,-82.8629,Ohio Rottweiler Rescue,OH,43074
38.2597,-85.5071,Chelsea's Legacy,KY,40245
38.2597,-85.5071,Animal Care Society Inc,KY,40245
45.5683,-93.5849,Ruff Start Rescue,MN,55371
40.6888,-82.5663,Richland County Dog Warden,OH,44904
38.2369,-85.5462,"Tier Haven Rescue, Inc.",KY,40243
38.2369,-85.5462,"Little Orphans Kitten Rescue, Inc.",KY,40243
38.192,-85.6552,Louisville Metro Animal Services,KY,40218
38.192,-85.6552,Kentucky Great Dane Rescue,KY,40218
40.0836,-82.9726,Heart of Ohio Ferret Association and Rescue,OH,43229
40.0836,-82.9726,Columbus Pet Rescue,OH,43229
40.7355,-82.5266,"Stop The Overpopulation of Pets, Inc.",OH,44907
40.7355,-82.5266,Mid-Ohio Animal Welfare League,OH,44907
37.6824,-87.9069,Union County Dog Pound,KY,42437
38.0336,-86.0818,"Animal Adoption Network, Inc.",IN,47135
40.122,-82.936,A.D.O.P.T. - Animals Depend On People Too!,OH,43086
40.122,-82.936,Columbus House Rabbit Society,OH,43086
41.3947,-82.2245,Hartmans Hounds,OH,44001
37.7742,-87.1133,Owensboro Humane Society,KY,42302
40.1225,-82.9258,"American Lurcher Rescue Project, Inc.",OH,43082
38.0989,-85.8584,Derby City Dog Rescue,KY,40272
39.5361,-83.4406,Fayette Humane Society,OH,43160
39.5361,-83.4406,Fayette County Dog Shelter,OH,43160
38.1946,-85.5701,Chihuahua Rescue & Transport Inc.,KY,40299
40.0417,-82.9687,Franklin County Dog Shelter & Adoption Center,OH,43224
37.7534,-87.1497,Daviess County Animal Control,KY,42301
37.7534,-87.1497,Preston Cares Network,KY,42301
41.4585,-82.1694,Storm's Angels,OH,44052
37.7571,-87.0848,SparKy,KY,42303
38.1408,-85.6796,Kindle and Clowder,KY,40219
39.8841,-83.0834,A Purrfect Start,OH,43123
39.8841,-83.0834,Speak for the Unspoken,OH,43123
39.8841,-83.0834,Buckeye Bulldog Rescue,OH,43123
41.2873,-82.2195,OASIS Animal Shelter,OH,44074
39.9648,-83.0051,PetPromise,OH,43215
39.2044,-83.7772,Highland County Humane Society,OH,45133
39.2044,-83.7772,Highland County Dog Pound,OH,45133
39.2044,-83.7772,A 2nd Chance Pet Adoptions,OH,45133
38.9534,-84.1076,Harlequin Haven Great Dane Rescue,OH,45106
38.9534,-84.1076,The Sherwood Cat Rescue,OH,45106
45.0754,-94.1898,K9 Rescue and Rehoming,MN,55321
38.6387,-84.5617,Grant County Animal Shelter,KY,41097
40.0027,-82.9388,Columbus Dog Connection,OH,43219
38.4897,-84.8155,OWEN COUNTY FRIENDS OF ANIMALS INC.,KY,40359
45.8313,-93.419,K.A.R.E. ( Kathy's Animal Rescue Express ),MN,56358
43.6204,-94.9926,PAWS (Precious Animals Worth Saving,MN,56143
40.0385,-82.8833,Cool Cats,OH,43230
44.8917,-94.3664,Heart of Minnesota Animal Shelter of McLeod County ,MN,55350
40.3166,-82.6718,Ohio Valley Pembroke Welsh Corgi Club,OH,43011
38.0764,-85.6774,Save One Soul,KY,40129
39.9574,-82.9276,Central Ohio Greyhound Rescue Inc.,OH,43209
41.3736,-82.1046,Friendship Animal Protective League,OH,44035
41.3736,-82.1046,Erie Shores Humane Society,OH,44035
41.3736,-82.1046,Multiple Breed Rescue,OH,44035
41.3736,-82.1046,Cosmo's Buddies,OH,44035
37.7512,-86.7647,Hancock County Animal Shelter,KY,42348
40.8532,-82.3173,R.E.A.L. Rottweiler Rescue,OH,44805
40.8532,-82.3173,Ashland County Dog Shelter,OH,44805
40.8532,-82.3173,The Cat House - Feline Sanctuary Inc.,OH,44805
40.8532,-82.3173,No Pawz Left Behind of Ashland Ohio,OH,44805
40.0844,-82.8018,New Albany Pet Rescue,OH,43054
40.0844,-82.8018,RescuedOhio,OH,43054
40.0844,-82.8018,Miller Safe House,OH,43054
41.2301,-82.1383,PetResQ Ohio,OH,44050
43.1439,-95.1514,People For Pets,IA,51301
39.9667,-82.8732,Central Ohio Sheltie Rescue,OH,43213
42.643,-95.2025,Lake Animal Hospital / Shelter,IA,50588
38.2157,-85.2273,Shelby County Humane Society,KY,40065
38.2157,-85.2273,"Operation CatSnip of KY, Inc.",KY,40065
38.2157,-85.2273,Tyson's Chance,KY,40065
41.5025,-82.0108,Love-A-Stray,OH,44012
41.5025,-82.0108,Freedom Rescue,OH,44012
40.5912,-82.4173,Maple Hill Farm Toy Breed Rescue,OH,44822
40.0119,-82.8174,I Have A Dream Rescue Organization,OH,43004
43.3299,-95.1517,Humane Society of Northwest Iowa,IA,51351
38.6748,-84.3351,Pendleton County Animal Shelter,KY,41040
45.9999,-83.6997,Drummond Island Spay & Neuter Program & Rescue,MI,49726
39.9242,-82.8685,Buckeye Basset Hound Rescue,OH,43232
46.7058,-92.0871,Humane Society of Douglas County,WI,54880
38.0012,-85.6978,Bullitt County Animal Shelter,KY,40165
41.291,-82.0509,Ziggy's Friends,OH,44044
41.3967,-81.9998,4 Pets Clinic,OH,44039
41.3967,-81.9998,Skunk Haven Inc,OH,44039
39.9558,-82.8115,Animal Care Hospital of Reynoldsburg,OH,43068
37.7577,-86.4126,Breckinridge County Animal Friends Inc.,KY,40144
40.6673,-82.3162,CATS - Caring About The Street-Cats Rescue,OH,44864
40.3933,-82.4816,Knox County Humane Society,OH,43050
40.3933,-82.4816,Knox County Animal Shelter,OH,43050
41.0851,-82.0875,Ohio Humane Rescue Association,OH,44275
37.5114,-87.6892,Webster County Animal Services,KY,42409
37.5114,-87.6892,Molly's Mutts Animal Rescue,KY,42409
42.5,-81.75,Barks and Meows Rescue,ON,N0L 1H0
46.4755,-84.3517,Chippewa County Animal Control Shelter,MI,49783
38.0655,-85.3772,Let Them Live Rescue,KY,40071
38.9594,-83.7931,Brown Animal Rescue,OH,45171
41.4544,-81.9184,Hunter's Hope Dog Rescue,OH,44145
39.7162,-82.9549,DASH,OH,43103
38.8624,-83.914,Brown County Animal Shelter,OH,45121
39.8618,-82.8187,Friends For Life Animal Haven,OH,43110
41.4198,-81.9161,Mini Mutts Rescue,OH,44070
41.4198,-81.9161,A New Leash On Life Rescue,OH,44070
41.4198,-81.9161,The Rescue Inn,OH,44070
46.7841,-92.0989,Animal Allies Humane Society,MN,55802
43.8695,-95.1262,Cottonwood County Animal Rescue,MN,56101
40.0079,-82.6823,Ohio Fuzzy Pawz Shih Tzu Rescue,OH,43062
40.0079,-82.6823,All Tails Rescue,OH,43062
40.0079,-82.6823,Charlie's Wish Animal Rescue,OH,43062
37.8208,-85.9783,Animal Refuge Center Inc.,KY,40175
46.7973,-92.096,Warm Fuzzies Animal Rescue Inc,MN,55805
41.3317,-81.9225,Rehoming Our Animal Refugees,OH,44028
37.8248,-85.9317,Hardin County Animal Control,KY,42701
37.8248,-85.9317,Bun Bun Brigade,KY,42701
42.0075,-95.3246,Denison City Pound,IA,51442
37.6442,-86.4758,Breckinridge County Animal Shelter,KY,40143
41.3676,-81.8619,Berea Animal Rescue Fund Shelter,OH,44017
47.0218,-91.6764,Lake County Humane Society,MN,55616
41.4817,-81.7991,Purr-fect Companions Sanctuary,OH,44107
41.4817,-81.7991,Lakewood Animal Shelter,OH,44107
38.1972,-84.8669,L.I.F.E. House For Animals Inc.,KY,40601
38.1972,-84.8669,Franklin County Humane Society,KY,40601
38.1972,-84.8669,Pawsibilities Unleashed Adoption Placements,KY,40601
38.1972,-84.8669,Central KY Boxer Rescue Inc.,KY,40601
39.6018,-82.9325,Circle Area Humane Society,OH,43113
41.4347,-81.8043,Kamm's Cat Guardians,OH,44135
41.3981,-81.815,City of Brook Park Animal Shelter,OH,44142
40.0687,-82.5232,Rescue Me,OH,43023
41.457,-81.7875,"Mutts in a Rut Rescue, Inc.",OH,44111
45.5608,-94.1622,Tri-County Humane Society,MN,56302
41.3125,-81.8305,Forget Me Not Rescue,OH,44136
46.709,-92.5148,Friends Of Animals Humane Society,MN,55720
45.5643,-94.1813,Grey Face Rescue and Retirement,MN,56303
45.5991,-94.1585,Central Minnesota Animal Care & Control,MN,56379
45.5991,-94.1585,Lucky's Place,MN,56379
39.7909,-82.7028,Creature Comforts,OH,43112
41.2451,-81.8254,Buckeye's Mission,OH,44212
41.3784,-81.7773,Rescue Ohio English Bulldogs,OH,44130
41.1392,-81.8537,Medina County Animal Shelter,OH,44256
41.1392,-81.8537,Col. Potter Cairn Rescue Network-GL,OH,44256
41.1392,-81.8537,Lake Erie Labrador Retriever Rescue,OH,44256
41.1392,-81.8537,Kitten Krazy Inc.,OH,44256
38.9025,-83.6188,Sacred Hearts Animal Sanctuary & Helping Hands,OH,45697
40.963,-81.9126,Ohio Cattle Dog Rescue Team,OH,44217
37.454,-86.9066,Friends of the Ohio County Animal Shelter,KY,42347
37.454,-86.9066,Bluegrass Humane Society of Kentucky,KY,42347
41.4831,-81.7016,Cleveland APL,OH,44113
41.4831,-81.7016,The Cat Crossing,OH,44113
41.4831,-81.7016,Cleveland Animal Care and Control,OH,44113
41.0229,-81.874,Kaleidoscope K9s,OH,44273
41.4994,-81.6956,Rainbow Connection Animal Foundation,OH,44101
41.4994,-81.6956,Live Love Rescue,OH,44101
37.7865,-85.6374,Barktown Rescue,KY,40107
41.3263,-81.7437,Stay-A-While Cat Shelter,OH,44133
40.0654,-82.4215,The Canine Rescue,OH,43055
40.0654,-82.4215,Licking County Humane Society,OH,43055
40.0654,-82.4215,Companion Hearts Transport,OH,43055
41.4465,-81.7006,The Sanctuary for Senior Dogs,OH,44109
41.4465,-81.7006,Pampered Pets,OH,44109
41.4465,-81.7006,Hood Catz Rescue,OH,44109
39.9,-82.5396,Pittie Paw Rescue,OH,43046
40.0269,-82.4354,Licking County Dog Shelter & Adoption Center,OH,43056
40.0269,-82.4354,Star's Cat Connection,OH,43056
41.3879,-81.7023,Ferrets Unlimited Rescue Services,OH,44134
41.3879,-81.7023,Furever Shih Tzu & Companion Dog Rescue - Ohio,OH,44134
41.3879,-81.7023,Parma Animal Shelter. Inc,OH,44134
40.8104,-81.9406,Star-Mar Rescue,OH,44691
38.386,-84.2976,Flora Shropshire Animal Shelter,KY,41031
41.011,-95.2102,Montgomery Co Animal Rescue,IA,51566
37.3198,-87.4951,Hopkins County Humane Society,KY,42431
37.3198,-87.4951,"Pet Lovers United, Inc.",KY,42431
37.8115,-85.4599,Humane Society of Nelson Co. Inc.,KY,40004
37.8115,-85.4599,"Crossed Paths Pet Network, Inc.",KY,40004
38.2134,-84.5626,Kentucky Dachshund Rescue,KY,40324
38.2134,-84.5626,Scott County Humane Society,KY,40324
41.3849,-81.663,Independence Animal Shelter,OH,44131
38.0201,-84.9322,Anderson Humane Society,KY,40342
38.0201,-84.9322,Camp Jean,KY,40342
44.5375,-95.114,Duke Memorial~Redwood Area Animal Shelter,MN,56283
39.3345,-82.9869,Cause For Paws,OH,45601
39.3345,-82.9869,Grateful Hearts Senior Dog Rescue,OH,45601
41.4505,-81.6243,Pack Pride Sanctuary,OH,44105
39.7208,-82.605,Fairfield Area Humane Society,OH,43130
39.7208,-82.605,Fairfield County Dog Shelter,OH,43130
43.616667,-81.533333,Bow Wow Rescue,ON,N0M 1L0
41.4158,-81.6079,Lucky Paws Animal Rescue,OH,44125
41.5862,-81.548,For the Love of Pits,OH,44119
41.5862,-81.548,The Euclid Beach Cat Project,OH,44119
41.3221,-81.628,A-Parrot to A-Flamingo Rescue,OH,44141
41.0304,-81.7385,Save Ohio Strays,OH,44282
41.0304,-81.7385,Maggies Mission,OH,44281
43.066667,-81.4,Animal Care Centre Lobo,ON,N0M 2A0
37.4799,-86.2999,Save Grayson County Cats,KY,42754
37.4799,-86.2999,Leitchfield Animal Shelter,KY,42754
41.5009,-81.5566,Foster Parents For Pooches,OH,44118
38.7967,-83.5251,Adams County Dog and Kennel Department,OH,45693
38.7967,-83.5251,Humane Society of Adams County Inc.,OH,45693
39.8917,-82.4003,FosterFurKids,OH,43076
41.5264,-81.5336,South Euclid Humane Society,OH,44121
37.2944,-87.1233,Death Row Dogs,KY,42330
41.4412,-81.5574,Dogs Unlimited Rescue,OH,44128
38.0432,-84.7239,Caring Hearts Feline Rescue,KY,40383
38.0432,-84.7239,Woodford Humane Society,KY,40383
41.6094,-81.4992,Euclid Animal Shelter,OH,44132
41.6094,-81.4992,"Community Cat Companions,Inc.",OH,44132
41.1889,-81.6364,Golden Treasures Golden Retriever Rescue Inc,OH,44210
40.5535,-81.9178,Holmes County Dog Warden's Department,OH,44654
41.1452,-81.6204,Ohio Humane Association,OH,44333
41.6517,-81.4467,911 Dog Rescue Inc.,OH,44095
41.6517,-81.4467,The Tucker and Ellie Project,OH,44095
42.968,-81.316,Animalert Pet Adoptions,ON,N6H 5C4
43.95,-81.516667,Adopt-a-Pet/Pet Rescue,ON,N0G 2H0
41.5108,-81.4756,GRIN - Golden Retrievers In Need Rescue,OH,44124
41.5108,-81.4756,PAWS,OH,44124
41.5108,-81.4756,House of Mews Rescue,OH,44124
41.5108,-81.4756,Viva Los Gatos Cat Rescue,OH,44124
37.2023,-87.4054,Jack's Place,KY,42464
38.0909,-84.4963,Halfway Home Rescue Inc,KY,40511
38.0909,-84.4963,"Hope for All Pets, Inc.",KY,40511
39.1202,-83.0115,Pike County Dog Pound,OH,45690
43.05,-81.283333,Paws United Dog Rescue,ON,N0M 1C0
41.1215,-81.57,One of a Kind Pets,OH,44313
42.966,-81.269,Animal Outreach,ON,N6J 3J9
41.5329,-81.4182,Second Chance Animal Rescue,OH,44040
38.203,-84.2464,Paris Animal Welfare Society,KY,40361
38.203,-84.2464,Bourbon County Rescue,KY,40361
38.0408,-84.543,"Woodstock Animal Foundation,Inc.",KY,40504
38.0408,-84.543,Lexington Humane Society,KY,40504
41.3896,-81.4465,Valley Save A Pet,OH,44139
38.0492,-84.5003,The Haven for Dogs Inc.,KY,40522
38.0492,-84.5003,Bluegrass Shih Tzu Rescue Inc.,KY,40591
38.0492,-84.4987,Paws 4 the Cause,KY,40508
42.965,-81.237,The Animal Rescue Foundation of Ontario,ON,N6C 3G7
42.983333,-81.233333,Hollys Hope Cat Rescue,ON,N5Z 4L7
41.3242,-81.4548,Humane Society of Summit County,OH,44087
38.0613,-84.4588,"Kentucky S.A.V.E., Inc.",KY,40505
42.666667,-81.216667,Port Stanley Cat Rescue,ON,N5L 1G8
42.986,-81.226,Hoppy Hearts Rabbit Rescue,ON,N6B 2H8
41.6885,-81.3381,Adopt-Aluv Rescue,OH,44060
41.6885,-81.3381,Cherished Cockers Rescue,OH,44060
41.6885,-81.3381,Canine Cuties,OH,44060
41.6885,-81.3381,Lake Humane Society,OH,44060
41.6661,-81.3397,Marilyns Voice Inc.,OH,44061
39.7362,-82.3293,Perry County Humane Society,OH,43748
41.1053,-81.5022,AJ's Search and Rescue,OH,44310
41.0823,-81.509,Summit County Animal Control Department,OH,44304
38.0141,-84.4855,"Greyhound Pets of America/Lexington, Ky.",KY,40502
41.1403,-81.4792,Little Love Bugs Rescue,OH,44221
45.1187,-95.0483,Ridgewater Paws & Claws,MN,56201
45.1187,-95.0483,Hawk Creek Animal Shelter,MN,56201
41.1743,-81.4401,Take Me Too,OH,44224
41.1743,-81.4401,Purrfect Paws Feline Rescue,OH,44224
41.4748,-81.3356,Geauga Humane Society,OH,44072
37.2093,-86.6853,Butler County Animal Shelter  KY,KY,42261
41.3903,-81.3519,IM DINGO,OH,44023
41.3213,-81.3639,Freedom Greyhound Rescue of Aurora,OH,44202
41.3213,-81.3639,Ruff House Animal Rescue,OH,44202
41.3213,-81.3639,Doberman Underground,OH,44202
45.9279,-94.379,Morrison County Animal Humane Society,MN,56345
41.7185,-81.2424,One At A Time K-9 Rescue,OH,44077
37.9664,-84.4735,A Wing and A Prayer,KY,40515
37.9664,-84.4735,"IMPS - Internet Miniature Pinscher Service, Inc. - KY region",KY,40515
37.9664,-84.4735,Blackdogs Rescue,KY,40515
37.9664,-84.4735,Lexington Pit Crew,KY,40515
40.2716,-81.8527,Coshocton County Humane Society,OH,43812
44.2366,-95.6206,Tracy Area Animal Rescue,MN,56175
43.266667,-81.133333,Kismutt Small Dog Rescue,ON,N4X 1C7
41.2443,-81.3388,GSP Care of Ohio Rescue Inc.,OH,44241
43.9915,-95.7444,Margo's Menagerie,MN,56172
39.718,-82.2095,Perry County Dog Shelter,OH,43764
39.718,-82.2095,PERRY COUNTY ANIMAL RESCUE,OH,43764
38.9122,-82.9916,Sugar Cove Chihuahua Rescue Farm Sanctuary,OH,45648
41.5704,-81.2161,Geauga County Dog Shelter & Warden's Office,OH,44024
41.5704,-81.2161,ACOC Angel Fund,OH,44024
41.5704,-81.2161,Saved Souls Dog Rescue and Rehab,OH,44024
40.8079,-81.4986,Buckeye Australian Cattle Dog Rescue,OH,44646
40.9665,-81.4266,PAWS WITH PRIDE,OH,44685
39.9475,-82.0106,The Animal Shelter Society Inc.,OH,43701
39.9475,-82.0106,Muskingum County Dog Warden & Adoption Center,OH,43701
39.9475,-82.0106,Howl At The Moon Siberian Husky Rescue,OH,43701
39.9403,-82.0133,Southeastern Ohio SPCA,OH,43702
39.9403,-82.0133,Kind Hands 4 Paws,OH,43702
40.8521,-81.4448,Paw Crazy,OH,44718
40.8521,-81.4448,Pitties and Kitties Rescue,OH,44718
41.036,-81.3619,"We Are Not Disposable, Inc.",OH,44260
40.8885,-81.4175,Second Chance for Animals Inc.,OH,44720
40.8885,-81.4175,"Promway Rescues, Inc",OH,44720
40.8122,-81.4251,Itty Bitty Kitty Committee Inc,OH,44708
41.159,-81.2456,Portage Animal Protective League,OH,44266
41.159,-81.2456,Portage County Dog Warden Shelter,OH,44266
41.159,-81.2456,Happy Trails Farm Animal Sanctuary Inc.,OH,44266
41.159,-81.2456,Pinealope Animal rescue,OH,44266
41.2626,-95.8341,"Catnip and Tails Rescue, Inc.",IA,51503
